,transmission_Dual Shift,HP,fuel_type_E85 Flex Fuel,cylinder_type_V,accident_1,turbo_Y,fuel_type_Electric,fuel_type_Gasoline,cylinder_type_Inline,transmission_Manual,cylinders,turbo_N,transmission_CVT,fuel_type_not supported,fuel_type_Plug-In Hybrid,fuel_type_Hybrid,transmission_speed,cylinder_type_Straight
10877,1,0.7240873523431249,0,0,0,0,0,0,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,1
8863,0,0.5293574831823565,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
31624,0,1.7269461785210822,0,0,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,1.135010605835675,1
51077,0,0.6267224177627407,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,0.8641875452188427,0
5766,0,2.8369064327374622,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,1.135010605835675,0
20620,0,-0.8337516009430224,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,0.5933644846020103,0
38551,0,0.840925273839586,0,0,0,0,0,1,1,1,1.1406976119637982,1,0,0,0,0,0.5933644846020103,0
27951,0,0.6754048850529328,0,0,0,0,0,0,1,0,1.1406976119637982,1,0,0,0,1,1.135010605835675,0
32095,0,-0.9603260158975219,0,0,1,0,0,1,1,0,-0.7615021686769734,1,0,0,0,0,-1.0315738790989837,0
25988,1,-1.4082047149672892,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
16414,0,-1.8268739336629414,0,0,0,0,0,1,1,0,-1.3955687622238973,1,1,0,0,0,-1.0315738790989837,0
19917,0,-0.19114303271248664,0,1,0,0,0,0,0,0,-0.12743557513004955,1,1,0,0,1,-1.0315738790989837,0
12247,0,-0.7655961467367535,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
34667,0,0.7240873523431249,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,0.8641875452188427,0
1416,0,-0.8083285346914776,0,0,0,1,0,1,1,0,-1.3955687622238973,0,0,0,0,0,1.4058336664525073,0
41131,0,0.840925273839586,0,0,0,0,0,1,1,1,1.1406976119637982,1,0,0,0,0,0.5933644846020103,0
12624,0,-0.8337516009430224,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
39018,0,1.8729935803916586,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
37556,0,-0.8337516009430224,0,0,1,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
6806,0,1.259594492535238,0,0,0,0,0,1,1,1,1.1406976119637982,1,0,0,0,0,0.5933644846020103,0
9191,0,-0.824015107484984,0,0,1,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
42432,0,0.09121527757062757,0,1,0,0,0,0,0,0,-0.12743557513004955,1,0,0,0,1,1.135010605835675,0
11134,0,-0.6292852383242156,0,1,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
52747,0,-0.39560939533129347,0,0,0,1,0,1,1,0,-1.3955687622238973,0,0,0,0,0,1.135010605835675,0
33918,0,-1.6905630252504034,0,0,0,0,0,1,1,0,-1.3955687622238973,1,1,0,0,0,-1.0315738790989837,0
24656,0,1.1622295579548538,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
42871,0,-0.5903392644920619,0,0,0,0,0,1,1,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
26932,0,-0.8337516009430224,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
28658,0,-1.2037383523484824,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
9447,0,2.04825046263635,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,0.8641875452188427,0
10118,0,-0.39560939533129347,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,1.135010605835675,0
14121,1,0.9188172215038933,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
8307,0,1.1622295579548538,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,1.135010605835675,0
5140,0,-0.5903392644920619,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
35014,0,-0.34692692804110137,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
10160,1,-1.6905630252504034,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
11008,0,-0.8726975747751761,0,1,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
21246,0,-0.4735013429956008,0,0,0,0,0,0,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,1
3096,0,0.13989774486081968,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,1.135010605835675,0
1466,1,0.9674996887940854,0,0,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,1
36565,0,-1.4860966626315966,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
12950,0,-1.378995234593174,0,0,0,0,0,1,1,1,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
15293,0,-0.7948056271108688,0,0,1,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,0.5933644846020103,0
53735,0,-0.639021731782254,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,0.5933644846020103,0
1203,0,-0.5611297841179467,0,1,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
51312,0,0.9188172215038933,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
13759,0,-1.5347791299217888,0,0,1,0,0,1,1,0,-1.3955687622238973,1,1,0,0,0,-1.0315738790989837,0
838,0,0.8214522869235091,0,1,0,0,0,1,0,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
27071,0,0.48067501589216444,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,1.135010605835675,0
10808,0,1.210912025245046,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,1.6766567270693398,0
31944,0,0.09121527757062757,0,0,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,1.135010605835675,1
40995,0,-0.39560939533129347,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,1.135010605835675,0
9668,0,-0.824015107484984,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
8365,0,0.5390939766403949,1,0,0,0,0,0,1,0,1.1406976119637982,1,0,0,0,0,0.5933644846020103,0
32167,0,-0.5124473168277546,0,0,1,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
15526,0,-0.3274539411250245,0,0,1,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,0.5933644846020103,0
2678,1,-0.054832124299948735,0,0,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,1
28978,0,0.6754048850529328,0,0,1,0,0,0,1,0,1.1406976119637982,1,0,0,0,1,1.135010605835675,0
9502,0,-0.23008900654464032,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
8015,0,1.2693309859932764,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,1.135010605835675,0
27158,0,-1.6613535448762882,0,0,1,0,0,1,1,1,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
49272,0,-0.34692692804110137,0,1,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,0.5933644846020103,0
16594,0,1.1135470906646618,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,1.135010605835675,0
10372,0,1.259594492535238,0,0,0,0,0,1,1,1,1.1406976119637982,1,0,0,0,0,0.5933644846020103,0
1878,0,1.1135470906646618,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,1.135010605835675,0
33405,0,-0.054832124299948735,1,0,1,0,0,0,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
33333,0,-0.8337516009430224,0,0,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,0.5933644846020103,1
36246,0,-1.5250426364637504,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
35257,0,-0.054832124299948735,1,0,0,0,0,0,1,0,1.1406976119637982,1,0,0,0,0,0.5933644846020103,0
34860,0,-1.6905630252504034,0,0,0,0,0,1,1,0,-1.3955687622238973,1,1,0,0,0,-1.0315738790989837,0
45060,1,0.7240873523431249,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
14062,0,-0.15219705888033294,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
23199,0,-0.006149657009756634,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
30264,0,-0.24956199346071717,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,0.5933644846020103,0
2751,0,-0.34692692804110137,1,1,1,0,0,0,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
17806,0,-1.3205762738449434,0,0,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,0.32254142398517793,1
26874,0,-0.5611297841179467,0,1,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
37934,0,-0.24956199346071717,0,0,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,1.135010605835675,1
40941,0,-0.8337516009430224,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,0.5933644846020103,0
51236,0,-0.39560939533129347,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
21564,0,0.6754048850529328,0,1,0,0,0,1,0,0,1.1406976119637982,1,0,0,0,0,1.135010605835675,0
38878,0,-0.23982550000267874,0,1,1,0,0,1,0,0,1.1406976119637982,1,0,0,0,0,1.6766567270693398,0
21223,0,0.772769819633317,0,0,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,0.8641875452188427,1
35217,1,-0.7169136794465614,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
49934,0,0.5390939766403949,0,0,1,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,0.5933644846020103,0
30880,0,-1.4860966626315966,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,0.5933644846020103,0
20168,0,-1.145319391600252,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,0.8641875452188427,0
19648,0,0.8603982607556628,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,0.8641875452188427,0
51040,0,1.3082769598254302,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,1.6766567270693398,0
30149,0,2.4474466944159254,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,0.8641875452188427,0
31207,0,-0.7558596532787151,0,0,0,1,0,1,1,0,-1.3955687622238973,0,0,0,0,0,1.135010605835675,0
48353,0,0.6754048850529328,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,1.135010605835675,0
47046,0,-0.24956199346071717,0,0,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,1
31380,1,0.9188172215038933,0,0,1,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
6100,0,0.285945146731396,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
23676,0,1.1622295579548538,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,1.135010605835675,0
19516,0,0.48067501589216444,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,1.6766567270693398,0
13001,0,-0.8142786140269456,0,0,0,0,0,1,1,0,-0.7615021686769734,1,0,0,0,0,-1.0315738790989837,0
49986,0,-0.006149657009756634,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,0.8641875452188427,0
50772,0,-0.24956199346071717,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,0.8641875452188427,0
10680,0,0.48067501589216444,0,1,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,1.6766567270693398,0
45025,0,0.7240873523431249,0,0,0,0,0,1,1,0,-0.12743557513004955,1,0,0,0,0,0.8641875452188427,0
20761,0,-0.5416567972018698,0,1,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
44830,0,0.3833100813117802,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
13758,0,-0.9505895224394835,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,1.135010605835675,0
4426,0,0.9188172215038933,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
31028,1,1.0064456626262392,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
41172,0,0.9674996887940854,0,0,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,0.8641875452188427,1
38,0,1.697736698146967,0,0,0,0,0,1,1,1,-0.12743557513004955,1,0,0,0,0,0.5933644846020103,0
23660,0,-0.4637648495375624,0,1,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,0.5933644846020103,0
17171,1,0.13989774486081968,0,1,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
2766,0,0.8798712476717396,0,0,1,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,0.5933644846020103,0
45345,0,0.48067501589216444,0,1,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,0.5933644846020103,0
12183,0,2.04825046263635,0,0,1,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
12673,0,-0.3274539411250245,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
41456,0,0.5780399504725486,1,0,0,0,0,0,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
28099,0,-0.824015107484984,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,1.4058336664525073,0
25239,0,0.6754048850529328,0,0,0,0,0,0,0,0,-0.12743557513004955,1,0,0,0,1,1.135010605835675,1
3142,0,0.6754048850529328,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,1.135010605835675,0
32569,0,-0.34692692804110137,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
21841,0,1.259594492535238,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,1.135010605835675,0
27308,0,-0.23008900654464032,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,0.8641875452188427,0
43018,0,0.09121527757062757,0,0,0,0,0,0,0,0,-0.12743557513004955,1,0,0,0,1,1.135010605835675,1
40497,0,-0.04509563084191032,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,0.5933644846020103,0
41177,0,0.6267224177627407,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
16564,0,-1.4666236757155198,0,0,0,0,0,1,1,0,-1.3955687622238973,1,1,0,0,0,-1.0315738790989837,0
47491,0,-0.23008900654464032,0,1,1,0,0,1,0,0,-0.12743557513004955,1,1,0,0,0,-1.0315738790989837,0
35752,1,1.0161821560842776,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
33942,0,0.5293574831823565,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
38335,0,1.697736698146967,0,0,0,0,0,1,1,0,2.408830799057646,1,0,0,0,0,0.05171836336834561,0
45792,1,0.09121527757062757,0,0,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,1
52450,0,-0.5124473168277546,0,1,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
46421,0,0.7435603392592017,0,0,1,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,0.8641875452188427,0
6479,0,0.5488304700984333,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,0.8641875452188427,0
13626,0,0.5293574831823565,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,1.135010605835675,0
16873,0,0.09121527757062757,0,0,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,1.135010605835675,1
7102,0,0.9188172215038933,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
34145,0,-1.1647923785163288,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
2592,0,-1.515306143005712,0,0,1,0,0,1,1,0,-0.7615021686769734,1,0,0,0,0,-1.0315738790989837,0
21505,0,-0.24956199346071717,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
35563,0,1.142756571038777,0,0,0,0,0,1,1,0,-0.12743557513004955,1,0,0,0,0,1.135010605835675,0
27555,0,2.3111357860033874,0,0,0,0,0,1,1,0,3.676963986151493,1,0,0,0,0,1.135010605835675,0
18762,1,0.9674996887940854,0,0,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,1
17002,0,-0.15219705888033294,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
31809,0,-0.054832124299948735,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
11927,1,-0.7363866663626382,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
51039,0,-1.632144064502173,0,0,1,0,0,1,1,1,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
1811,0,0.285945146731396,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,1.6766567270693398,0
4579,0,2.3111357860033874,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,0.8641875452188427,0
26047,0,-0.39560939533129347,0,0,0,1,0,1,1,0,-1.3955687622238973,0,0,0,0,0,1.135010605835675,0
46292,0,0.09121527757062757,0,1,0,0,0,0,0,0,-0.12743557513004955,1,0,0,0,1,0.8641875452188427,0
9837,0,-1.7392454925405956,0,0,1,0,0,0,1,0,-1.3955687622238973,1,0,0,0,1,-1.0315738790989837,0
46325,0,0.09121527757062757,0,1,0,0,0,0,0,0,-0.12743557513004955,1,0,0,0,1,1.135010605835675,0
13572,0,0.772769819633317,0,0,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,0.8641875452188427,1
2433,0,0.23726267944120388,0,0,0,0,0,0,0,0,-0.12743557513004955,1,0,0,0,0,0.5933644846020103,1
22606,0,-0.639021731782254,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
51071,1,0.7630333261752786,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
32352,0,-0.24956199346071717,0,1,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,0.5933644846020103,0
17804,0,-0.8337516009430224,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,1.135010605835675,0
33734,0,0.9188172215038933,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,1.6766567270693398,0
30648,0,0.9674996887940854,0,0,0,0,0,1,0,1,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,1
52153,0,0.9188172215038933,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,1.6766567270693398,0
49717,1,3.3529405860134984,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
39017,0,-0.5416567972018698,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
39459,0,2.184561371048888,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
47731,0,0.957763195336047,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,1.135010605835675,0
16308,0,-0.15219705888033294,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
22965,0,-0.639021731782254,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
18482,1,-0.8337516009430224,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
29362,0,-1.1745288719743672,0,0,0,0,0,1,1,1,-1.3955687622238973,1,0,0,0,0,0.5933644846020103,0
29087,0,-0.7948056271108688,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,0.5933644846020103,0
2935,0,-1.4082047149672892,0,0,0,0,0,1,1,0,-2.029635355770821,1,0,0,0,0,1.135010605835675,0
25195,0,1.5030068289861986,0,0,0,0,0,1,1,1,1.1406976119637982,1,0,0,0,0,0.32254142398517793,0
3148,0,-0.7850691336528303,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
18467,0,-1.1842653654324056,0,1,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,0.5933644846020103,0
38703,0,0.8798712476717396,0,0,1,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,1.135010605835675,0
252,0,0.7240873523431249,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,1.6766567270693398,0
43208,0,-0.15219705888033294,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,0.5933644846020103,0
13418,0,-0.39560939533129347,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,0.32254142398517793,0
1846,0,-0.15219705888033294,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,1.4058336664525073,0
8860,1,1.6003717635665828,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
46093,1,-0.8824340682332145,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
5491,0,0.7240873523431249,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,0.8641875452188427,0
3199,0,-1.3205762738449434,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
14321,0,-1.4017137193285971,0,0,0,1,0,1,1,0,-1.3955687622238973,0,0,0,0,0,0.8641875452188427,0
50492,0,-0.39560939533129347,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,1.135010605835675,0
5776,0,0.9674996887940854,0,0,0,0,0,1,0,1,-0.12743557513004955,1,0,0,0,0,0.5933644846020103,1
9373,0,0.7240873523431249,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,0.05171836336834561,0
28408,0,-0.3504042471332577,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,1.135010605835675,0
30637,0,-0.29824446075090927,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,1.135010605835675,0
26805,0,0.48067501589216444,0,0,1,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,0.32254142398517793,0
43689,0,-0.5611297841179467,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
51636,0,-0.39560939533129347,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,1.135010605835675,0
46207,0,0.957763195336047,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,0.8641875452188427,0
45373,0,-0.5416567972018698,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
22857,0,-0.639021731782254,0,0,0,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
39472,0,-1.1550558850582904,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
13353,0,-0.006149657009756634,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
43774,1,1.3082769598254302,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
51703,0,0.35410060093766493,0,1,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,1.4058336664525073,0
231,0,-0.23008900654464032,0,0,1,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,0.32254142398517793,0
4135,0,0.8603982607556628,0,0,0,0,0,1,1,1,1.1406976119637982,1,0,0,0,0,0.5933644846020103,0
22044,1,2.476656174790041,0,0,0,0,0,1,1,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
37160,1,0.07174229065455073,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
40344,0,-0.9311165355234067,0,0,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,0.5933644846020103,1
2233,0,-0.054832124299948735,0,0,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,0.8641875452188427,1
49661,0,-1.4860966626315966,0,0,1,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
24442,0,-0.23982550000267874,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-1.0315738790989837,0
25719,0,0.23726267944120388,0,0,0,0,0,1,1,0,-0.12743557513004955,1,0,0,0,0,0.8641875452188427,0
7793,0,0.9188172215038933,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,1.6766567270693398,0
4406,0,-0.5416567972018698,0,1,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,-1.0315738790989837,0
51167,0,-1.125846404684175,0,1,1,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,0.05171836336834561,0
47024,0,1.1622295579548538,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,1.135010605835675,0
11353,0,-0.5200201450728954,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,1.135010605835675,0
6105,0,-0.24956199346071717,0,0,1,0,0,1,1,1,-0.12743557513004955,1,0,0,0,0,0.5933644846020103,0
27493,0,0.17884371869297336,0,1,0,0,0,1,0,1,-0.12743557513004955,1,0,0,0,0,0.5933644846020103,0
16385,0,1.6003717635665828,0,0,0,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,1.135010605835675,0
36030,0,-1.3400492607610204,0,0,1,0,0,0,1,0,-1.3955687622238973,1,1,0,0,1,-1.0315738790989837,0
26246,0,-1.2134748458065208,0,0,0,0,0,1,1,1,-1.3955687622238973,1,0,0,0,0,0.5933644846020103,0
44950,0,2.720068511241001,0,0,1,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,-0.7607508184821514,0
46523,0,-1.4082047149672892,0,0,0,0,0,1,1,1,-1.3955687622238973,1,0,0,0,0,0.5933644846020103,0
52335,0,-1.7781914663727492,0,0,0,0,0,1,1,1,-1.3955687622238973,1,0,0,0,0,0.32254142398517793,0
2325,0,-0.44429186262148557,0,1,0,0,0,1,0,0,-0.12743557513004955,1,0,0,0,0,1.6766567270693398,0
12106,0,4.6965766832228,0,0,1,0,0,1,1,0,1.1406976119637982,1,0,0,0,0,1.135010605835675,0
42220,0,-0.7558596532787151,0,0,1,0,0,1,1,0,-1.3955687622238973,1,0,0,0,0,-1.0315738790989837,0
